"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"Gemella",0.432208764888401,0.897296159596532,0.759094007235084,0.957677869434182
"Chitinophaga",0.707337449993529,0.954080451330425,0.761668323182761,0.957776111963769
"Plesiocystis",0.713421717125804,0.952919123126249,0.761441238707326,0.957806290652885
"Paramecium",0.819483377769652,0.969858437575996,0.761251115018559,0.957937159536191
"Acinetobacter",0.752473098625621,0.959017799074456,0.76499305051333,0.958258398907416
"Erwinia",0.709512645722322,0.952538027620088,0.765072161920643,0.958487668436163
"Erysipelothrix",0.709400222535227,0.952338655963724,0.767172421200485,0.959115759178457
"Acetohalobium",0.612253189388496,0.93870606146983,0.768180724603748,0.959278337298158
"unclassified (derived from Flavobacteria)",0.727216381558116,0.957057194830741,0.766234891679838,0.959366219319097
"Francisella",0.644214733566207,0.939588523895742,0.771003211975234,0.959439226858921
"Micromonospora",0.686447863321241,0.946454866987557,0.774601335509274,0.959486215815014
"Slackia",0.855940258434224,0.974345472120834,0.76804292102057,0.959613898151696
"Sanguibacter",0.894104183597916,0.980923127939038,0.771601472475063,0.959698768066849
"Cronobacter",0.793119487864672,0.965362806001166,0.775937413838705,0.959733080811132
"Dorea",0.863267620896696,0.97554346822739,0.769268754434354,0.959944345340427
"unclassified (derived from Flavobacteriaceae)",0.741653211798314,0.958483087544188,0.773409055306077,0.960067762345451
"Labrenzia",0.787991597351706,0.96454127633415,0.776796230894525,0.96046179818937
"Candidatus Regiella",0.770950062824579,0.962150387499888,0.782070075467573,0.960491729393058
"Alistipes",0.558706067279904,0.930846919579076,0.774548197272616,0.960594723346566
"Rhodococcus",0.697781328161037,0.952042721776967,0.776010597375343,0.96063653099677
"Pedobacter",0.631537031330525,0.943041499249593,0.776311480048322,0.960750279680542
"Proteus",0.806075422195023,0.967511824643245,0.778970458088715,0.960774787644781
"Brevibacterium",0.53332590424048,0.920117562828162,0.78412027455655,0.961015385773482
"Catenulispora",0.710064990457658,0.952651907144572,0.787760859412148,0.962101499216302
"Actinomyces",0.722125155949347,0.95567906861901,0.78955972055133,0.962902343111549
"Methylacidiphilum",0.732882544258056,0.955277874787251,0.79492783700508,0.963325650635344
"Pelodictyon",0.912823156967398,0.983721299039517,0.797225369023794,0.963611517866723
"unclassified (derived from Actinobacteria (class))",0.64569291663381,0.941400357846914,0.795909982986186,0.963681458380989
"Candidatus Cloacamonas",0.740135171361207,0.956587419476174,0.798346539076982,0.963995033645665
"Shuttleworthia",0.586484732777941,0.934391127894587,0.804967877118657,0.964762796948291
"Dokdonia",0.754272518458646,0.95954644808151,0.807739378544461,0.965469385238974
"Klebsiella",0.509853180002276,0.920822231690667,0.807561209855483,0.965502361120519
"Geobacter",0.858924918033202,0.975373286628084,0.810645609254357,0.965924054462606
"Anaeromyxobacter",0.753340959997108,0.959114303019063,0.813549227024215,0.96615884654948
"Microscilla",0.799658548899491,0.966578110968588,0.813245813830318,0.966247778951381
"Elusimicrobium",0.865905182810461,0.976658719541177,0.813002295539987,0.966294777122259
"Caulobacter",0.82885036353804,0.97105368629687,0.820917987057213,0.967653793498827
"Clostridium",0.674384423456693,0.950358447620574,0.822653993822272,0.967811386339666
"Cellvibrio",0.801781418865017,0.966682551365879,0.825552612638906,0.967914401254967
"Anaerococcus",0.777290617047545,0.963965256629507,0.826045973949477,0.968218570698274
"Prevotella",0.891903356148853,0.979350631182002,0.825475547861651,0.968395064005739
"Syntrophothermus",0.718670578545663,0.954781848335538,0.835417967225364,0.969484405208268
"Sebaldella",0.71008669978061,0.954375597049152,0.834043618982184,0.969540777515268
"Xanthomonas",0.840274443340238,0.972837888352469,0.838321456246257,0.969708403612399
"Simonsiella",0.837571510038767,0.972236817180407,0.837829839469087,0.97059559698753
"Dehalococcoides",0.66264950283415,0.947749975478973,0.844770735327083,0.971163504391991
"Alteromonas",0.754660358182642,0.960448700553574,0.847857900698957,0.971496307330628
"Thermoanaerobacter",0.926636298895904,0.985388075034744,0.848940649152029,0.971607212399299
"Citrobacter",0.621462014893393,0.939100848431096,0.84955890548785,0.971890162023753
"Entamoeba",0.818418274349355,0.969702391667071,0.850660096700698,0.971908075804205
"Methylocella",0.78054788569356,0.962930126764753,0.85199898422847,0.971973163771604
"Sulfurospirillum",0.808383776139005,0.967455443509928,0.85028820908927,0.971998602610466
"Maribacter",0.772917551347516,0.962687369740804,0.854503090416009,0.972552798373713
"Salmonella",0.366724747317229,0.887459980315353,0.855782576130266,0.972673380268749
"unclassified (derived from Flavobacteriales)",0.819871681963718,0.969524746877043,0.856779920000336,0.972906768196149
"Roseobacter",0.779406014454018,0.963129255647609,0.855806429987708,0.973112250436996
"Methanosarcina",0.733327320534894,0.956050282574306,0.861560831846583,0.974059527699098
"Desulfitobacterium",0.867534379537025,0.976097418378083,0.872392627309378,0.975162023764321
"Polaribacter",0.734799097805001,0.957062634809857,0.873162962827283,0.975354710079314
"Abiotrophia",0.686028092532504,0.950839622731712,0.876917493548731,0.976110808281365
"Serratia",0.872250888236841,0.977242867103326,0.873766819062321,0.976197411214785
"Akkermansia",0.787039738554884,0.964856115153198,0.876032214973559,0.976339129736214
"Thermotoga",0.811442662177568,0.968603677854249,0.88162485117741,0.977053576916039
"Marivirga",0.894022161282235,0.980530482432272,0.884598188124834,0.977812660248141
"Candidatus Solibacter",0.88294285386627,0.97890044755192,0.887356060895253,0.977967509833323
"Leadbetterella",0.88877582934646,0.9798214108269,0.88713785440984,0.977968287975085
"Bulleidia",0.952411266952432,0.989643514452597,0.888030085441237,0.978145573367421
"Coprococcus",0.935165406251159,0.986658845428863,0.889880284222265,0.978393878207767
"Riemerella",0.774535834683498,0.963362655041335,0.889285252755252,0.978493958319306
"Fusobacterium",0.85522400733028,0.975240665061077,0.896853241342075,0.979074760818236
"Escherichia",0.72919677093376,0.957834712766788,0.895755607755546,0.979130979296842
"Methanococcus",0.794150847085029,0.966330935116601,0.896417561377231,0.979955316060252
"Campylobacter",0.855800100765283,0.974545813539316,0.901305368083697,0.980201699469475
"Spirosoma",0.946240763207694,0.988598987244049,0.917926729616616,0.982803073502013
"Zunongwangia",0.862265822349772,0.975593661559944,0.932923776507589,0.985242263992099
"Capnocytophaga",0.864261402591167,0.975885297803885,0.93664233218404,0.985837099384218
"Holdemania",0.971930348346696,0.993032033352488,0.939965480737009,0.986271612380518
"Leeuwenhoekiella",0.907581343693225,0.98275589245589,0.939579469939386,0.986514546758174
"Flavobacterium",0.952279417879283,0.989670033063558,0.944620455348678,0.987289925893316
"Enterobacter",0.6156880491894,0.937691330142245,0.946962538952606,0.987765703351481
"Syntrophomonas",0.809842529495567,0.968921268566969,0.958747502335961,0.989878700915728
"Brachyspira",0.956404893216006,0.99024392148123,0.969026442021862,0.991848940780027
"Faecalibacterium",0.995560664938894,0.997800376261725,0.982394590184681,0.994135413933459
