"","kw.ep","kw.eBH","glm.ep","glm.eBH"
"unclassified (derived from Rhodobacteraceae)",0.709129857415647,0.885297295235303,0.727473291162819,0.881018994836845
"Citromicrobium",0.734288957876777,0.895259893143621,0.729569680520432,0.881515726387715
"Oligotropha",0.596871869002844,0.840484137538503,0.728124830304827,0.88207703311248
"Marinomonas",0.705666570011975,0.885271123981551,0.733756819469416,0.884387663542034
"Hydrogenobacter",0.707782355917756,0.885858748497115,0.732662054036098,0.884913508611495
"Chlamydia",0.760700422687948,0.907504979391765,0.724587672701803,0.885028502603403
"N4-like viruses",0.590753672632842,0.839042453761627,0.733845361619719,0.885068166120242
"Methanothermobacter",0.840347831205854,0.936987632485046,0.728986178873348,0.885407024742935
"Pichia",0.708156543073394,0.88618365266558,0.733745750063091,0.885509272113571
"Actinobacillus",0.810120455144521,0.925928844192828,0.725792729149411,0.885509405695719
"Clavispora",0.711343250524208,0.886571136137215,0.737949018593942,0.885961211656365
"Frankia",0.64488427201358,0.863747528065723,0.73215679159418,0.886421832433817
"Sanguibacter",0.664401556697235,0.871339791805256,0.731196194850528,0.887170699003106
"Cryptosporidium",0.890613913949698,0.9559874467124,0.732695324996552,0.887952837997553
"Leptothrix",0.736291658844693,0.898513058948609,0.736996857467588,0.888184797370291
"Sphingopyxis",0.80955576541038,0.92545552951908,0.741958866043643,0.889472994499955
"Acidithiobacillus",0.73416185301212,0.896601957418952,0.743504506696263,0.88950817312008
"Olsenella",0.716156958157714,0.8931425812273,0.738582934554744,0.891029348892182
"Methylophaga",0.733079049558447,0.895886334448499,0.748991143746507,0.892336225094461
"Alicycliphilus",0.613163875345993,0.848256606064891,0.753169474346252,0.894307092068564
"Sphingobium",0.782828342079397,0.915276983528064,0.757472462190056,0.895636043265511
"Oxalobacter",0.753214293048561,0.904685955052626,0.749461678155418,0.895661255083891
"Emericella",0.711647799878797,0.887234983606875,0.758663649862488,0.895946094527868
"Candidatus Puniceispirillum",0.696879256142409,0.881289987702792,0.7662409619156,0.898623695448581
"Peptostreptococcus",0.626090836736896,0.857810449958879,0.759287493732104,0.899288540516099
"Thiomicrospira",0.721083441152841,0.890701854993837,0.765312660481911,0.899469068741234
"Riemerella",0.602514682178602,0.84699289701845,0.762013916009607,0.90028686181559
"Lutiella",0.758710005216989,0.905875831256414,0.76854075389251,0.900649361126226
"Azorhizobium",0.75336052955099,0.90360022677412,0.770362236882013,0.901707304343573
"Filifactor",0.805028071361211,0.924053008941923,0.76685426174754,0.90192749468782
"Reinekea",0.766514527807202,0.909331509224453,0.77194506153529,0.902442252346833
"Clavibacter",0.763669357171229,0.90889808348895,0.768871909872266,0.90338629939879
"Psychrobacter",0.755739423487615,0.904338872267188,0.775534433103366,0.903425394399553
"Kosmotoga",0.757953131351469,0.905144814596624,0.777575572487,0.904878348872906
"Xylanimonas",0.692492877281267,0.88260528333241,0.776378641256911,0.906426821188497
"Cardiobacterium",0.688920903855401,0.877809644584682,0.780814668301502,0.906557186573006
"Planctomyces",0.688518225139037,0.87986037454028,0.780622361500921,0.907369012161954
"Methanosaeta",0.75140763187622,0.903281636170231,0.782739788279596,0.907543966189919
"Rhodobacter",0.813473029572672,0.927145372180418,0.783132349347235,0.907562411107147
"Nitrosococcus",0.812147926128172,0.926015803561462,0.785834966293358,0.90777016948703
"Pelodictyon",0.846378141921489,0.939776896999999,0.77993186888305,0.908081092525214
"Enhydrobacter",0.725260333872986,0.892416069885368,0.788094411840523,0.909292904551383
"Comamonas",0.727978904892976,0.894142309287966,0.786344998348269,0.909383455645856
"Janthinobacterium",0.817177531316632,0.928576617794445,0.793905683284792,0.912837433677082
"Peptoniphilus",0.901539260173418,0.959500329090307,0.79116813444801,0.913201288110239
"Saccharopolyspora",0.732806921450415,0.89728077549828,0.794215964880734,0.913216526665501
"Limnobacter",0.755175061810103,0.904822331722371,0.797819382527476,0.913558662350076
"Nitrobacter",0.742727517004956,0.899950890604389,0.798800630184476,0.914357353112764
"Polynucleobacter",0.754112777232379,0.904893757238694,0.799030838412508,0.914972484922293
"Pectobacterium",0.679266623159525,0.876244290943021,0.801069582531979,0.915994819235968
"Victivallis",0.323054640796045,0.724633523263171,0.797706430673821,0.916182651849393
"Synechococcus",0.335839471852487,0.731465361012431,0.799177825766752,0.916847244994709
"Erysipelothrix",0.789572660820097,0.918034759010949,0.815535269651355,0.921758299734903
"Thauera",0.772408806354187,0.911546206120117,0.816650415709356,0.922116039219408
"Jannaschia",0.820465227977168,0.929664061371345,0.820735081762876,0.924460801430731
"Thermobifida",0.787859685885188,0.917722236620652,0.82301572812624,0.925602900030902
"unclassified (derived from Clostridiales Family XI. Incertae Sedis)",0.748781301870369,0.902418850887444,0.82540510120878,0.926287398068937
"Paracoccus",0.823565098253596,0.930531256090255,0.829601543160127,0.927832730493148
"Lachancea",0.756329919244048,0.905023041355569,0.829980463810602,0.928102875887978
"unclassified (derived from Euryarchaeota)",0.821955599044027,0.929952276106668,0.834698418111577,0.929978939888733
"Methylosinus",0.794316216285058,0.919993689858075,0.84193646167012,0.933274347979111
"Atopobium",0.794102996187388,0.91960615660899,0.837895231664915,0.933724636097389
"Achromobacter",0.736889583759654,0.897845743933758,0.847714202551955,0.935797922884468
"Candidatus Accumulibacter",0.856528159660332,0.942869633502455,0.848645327030649,0.935894418801742
"Polaromonas",0.549045346085242,0.823889683618978,0.848614898623498,0.936924112553405
"Borrelia",0.855574636469583,0.942565068119665,0.848443077458142,0.936990091015087
"Lawsonia",0.752760497851415,0.905067841364595,0.854694748090634,0.939095294891222
"Stigmatella",0.757014751554474,0.905724427886684,0.861686947775758,0.941584095801448
"Candidatus Amoebophilus",0.692851299066685,0.880558910917506,0.862834759258889,0.942256704106322
"Aciduliprofundum",0.584429206007238,0.841752347474412,0.86203288460852,0.942380557505801
"Anaerococcus",0.247178607537719,0.686785272065297,0.866925447727265,0.945103605778217
"Magnetospirillum",0.833743599391444,0.934624005678737,0.870515283117424,0.945446057980962
"Azoarcus",0.874190296934035,0.949675167083719,0.871849427634144,0.945825339498847
"Pantoea",0.841841096901426,0.937525282679573,0.883897841458675,0.951403151123964
"Acidovorax",0.643531963077185,0.863753911540311,0.885470532977816,0.952096926722895
"Cyanobium",0.620046541064532,0.851752189576211,0.886686475707328,0.952660902051911
"Enterobacter",0.903605378544492,0.960730088235266,0.890993690122857,0.95429355591444
"Plesiocystis",0.824954609628879,0.931726085404436,0.891862943255531,0.954412275680291
"Subdoligranulum",0.734858300114085,0.89911887375278,0.892769183165041,0.955398539746628
"Leadbetterella",0.895036506236852,0.956907871619826,0.894882903460253,0.95589628378917
"Klebsiella",0.925234642115499,0.968662826453427,0.915081496517357,0.963949180909304
"Albidiferax",0.835338762287482,0.935454132714657,0.921683517595931,0.96686844074641
"Desulfovibrio",0.58506016290222,0.843622304554865,0.922821865371682,0.967111891591981
"Pyramidobacter",0.904245296184152,0.960374704179213,0.938372713701248,0.973814210800879
"Mobiluncus",0.64644594711885,0.866287128279747,0.988242775422396,0.994184166788282
